"node.id","indegree","outdegree","centrality","closeness","pagerank","is.conn","clust"
"Num:AR:TI:C9:MC8:TI085",1,1,0,0,0.00152167629226473,0,NA
"Num:GE:PS:C2:MC2:PS088",1,1,0,0,0.000770960750929987,0,NA
"Num:AR:MO:C1:MC1:MO007",1,1,0,0,0.00076715928483948,0,NA
"Num:AR:TI:C1:MC1",38,38,453.666666666667,0,0.00104321912035543,0,0
"Num:AR:SB:C3:MC3:SB009",1,1,0,0,0.000774682686810164,0,NA
"Num:GE:PS:C0:MC0:PS007",1,1,0,0,0.000931912246079529,0,NA
"Num:AR:CP:C1:MC1:CP002",1,1,0,0,0.00080072039356327,0,NA
"Num:GE:PS:C2:MC2:PS065",1,1,0,0,0.000770960750929987,0,NA
"Num:AR:MS:C4:MC4:MS041",1,1,0,0,0.000716028300879365,0,NA
"Num:AR:FC:C18:MC18:FC101",1,1,0,0,0.00123662764005203,0,NA
"Num:AR:MS:C2:MC1:MS027",1,1,0,0,0.000753314093787171,0,NA
"Num:AR:SB:C11:MC11",7,7,138.666666666667,0,0.0105895871485894,0,0.19047619047619
"Num:AR:NS:C2:MC1:NS031",1,1,0,0,0.000749336309597936,0,NA
"Num:AR:SB:C3:MC3:SB017",1,1,0,0,0.000774682686810164,0,NA
"Num:AR:AT:C7:MC7:AT028",1,1,0,0,0.000842610083142513,0,NA
"Num:AR:WT:C3:MC3:WT025",1,1,0,0,0.000753637615875177,0,NA
"Num:AR:FC:C22:MC21",6,6,146.5,0,0.00135757162538708,0,0.133333333333333
"Num:AR:SB:C0:MC0",6,6,32.2761904761905,0,0.00101244174980381,0,0
"Num:AR:DI:C15:MC14",4,4,27.4,0,0.00143526594807042,0,0.666666666666667
"Num:MH008",1,1,0,0,0.000741812474321289,0,NA
"Num:AR:DI:C7:MC6:DI026",1,1,0,0,0.000791550440515161,0,NA
"Num:GE:PS:C0:MC0",5,5,38.5,0,0.00109440196911324,0,0
"Num:GE:TS:C2:MC1:TS041",1,1,0,0,0.000969996397491233,0,NA
"Num:AR:TI:C1:MC1:TI033",1,1,0,0,0.000723983390206914,0,NA
"Num:AR:FC:C34",10,10,49.8333333333333,0,0.00126815515038419,0,0.244444444444444
"Num:MH009",1,1,0,0,0.000741812474321289,0,NA
"Num:AR:DI",21,21,444,0,0.000829525276299916,0,0.195238095238095
"Num:GE:GI:C1:MC1:GI064",1,1,0,0,0.000735532487997495,0,NA
"Num:AR:DI:C4:MC2:DI003",1,1,0,0,0.000879454903173314,0,NA
"Num:AR:NS:C2:MC0:NS011",1,1,0,0,0.000726273451676164,0,NA
"Num:GE:GI:C0:MC0:GI035",1,1,0,0,0.000766293188745355,0,NA
"Num:ST:DH:C1:MC0:DH301",1,1,0,0,0.00085311151958899,0,NA
"Num:AR:FC:C2:MC0:FC164",1,1,0,0,0.000780380467433354,0,NA
"Num:AR:MS:C4:MC3:MS064",1,1,0,0,0.000745135122858144,0,NA
"Num:AR:DI:C19",5,5,35,0,0.00100927163780294,0,0.3
"Num:AR:MS:C4:MC4:MS040",1,1,0,0,0.000716028300879365,0,NA
"Num:AR:SB:C3:MC2",3,3,9,0,0.00124074356275384,0,0
"Num:AR:TI:C3:MC2:TI054",1,1,0,0,0.000783545863791577,0,NA
"Num:AR:ML:C16:MC16",3,3,1.325,0,0.00234467740895288,0,0.333333333333333
"Num:AR:WT:C5",6,6,32.0833333333333,0,0.00118700084190732,0,0.4
"Num:AR:FC:C6:MC3:FC023",1,1,0,0,0.000814965226724203,0,NA
"Num:AR:WT:C3:MC3:WT021",1,1,0,0,0.000753637615875177,0,NA
"Num:AR:DI:C7:MC6:DI023",1,1,0,0,0.000791550440515161,0,NA
"Num:AR:TI:C1",6,6,360.666666666667,0,0.00119580129667565,0,0.266666666666667
"Num:AR:NS:C5:MC5:NS065",1,1,0,0,0.000893829233479719,0,NA
"Num:AR:ML:C17",10,10,39.3333333333333,0,0.00256840493288121,0,0.177777777777778
"Num:AR:DI:C5",6,6,78.4166666666667,0,0.000843148067311426,0,0.266666666666667
"Num:AR:DI:C7:MC7:DI022",1,1,0,0,0.00100378476938883,0,NA
"Num:CC:RE:C1:MC1:RE088",1,1,0,0,0.00115717926645624,0,NA
"Num:AR:DI:C9:MC9:DI019",1,1,0,0,0.00109902831377427,0,NA
"Num:GE:PS:C2:MC2:PS241",1,1,0,0,0.000770960750929987,0,NA
"Num:GE:GI:C1:MC1:GI049",1,1,0,0,0.000735532487997495,0,NA
"Num:AR:FC:C14:MC13:FC076",1,1,0,0,0.0011316086212716,0,NA
"Num:AR:ML:C7:MC7:ML015",1,1,0,0,0.000833139659996281,0,NA
"Num:AR:TI:C3:MC2:TI060",1,1,0,0,0.000783545863791577,0,NA
"Num:AR:SB:C3:MC3:SB010",1,1,0,0,0.000774682686810164,0,NA
"Num:AR:FC:C12:MC9:FC054",1,1,0,0,0.000903409903012106,0,NA
"Num:AR:ML:C5:MC5:ML005",1,1,0,0,0.000912944917324432,0,NA
"Num:AR:ML",21,21,285,0,0.000794004042805965,0,0.223809523809524
"Num:GE:PS:C2:MC2:PS081",1,1,0,0,0.000770960750929987,0,NA
"Num:MH010",1,1,0,0,0.000741812474321289,0,NA
"Num:AR:NS:C12:MC11:NS089",1,1,0,0,0.001027505766607,0,NA
"Num:AR:MS:C10",5,5,65.5,0,0.00143720368344205,0,0.2
"Num:AR:SB:C0:MC0:SB001",1,1,0,0,0.000871466925109614,0,NA
"Num:AR:MS:C8:MC7",4,4,16.4,0,0.00105233653316586,0,0.166666666666667
"Num:AR:TI",13,13,700,0,0.000986872779117895,0,0.282051282051282
"Num:AR:FC:C6:MC3:FC024",1,1,0,0,0.000814965226724203,0,NA
"Num:AR:TI:C5:MC5:TI082",2,2,0,0,0.00167887893656728,0,0
"Num:AR:CP:C5:MC5",6,6,27.2857142857143,0,0.00215802617584434,0,0.266666666666667
"Num:AR:FC:C6:MC6:FC081",1,1,0,0,0.000985992670659828,0,NA
"Num:AR:NS:C5:MC4",6,6,28,0,0.000938250650094729,0,0
"Num:AR:WT:C7:MC7",6,6,27.25,0,0.00210643599462813,0,0.4
"Num:AR:TI:C0:MC0:TI005",1,1,0,0,0.000789111344811852,0,NA
"Num:AR:ML:C0",4,4,15,0,0.000734873061136917,0,0.5
"Num:AR:NS:C5:MC3:NS056",1,1,0,0,0.000770070884310876,0,NA
"Num:GE:GI:C1:MC1:GI203",1,1,0,0,0.000735532487997495,0,NA
"Num:AR:NS:C10:MC8",11,11,102.5,0,0.000971027073461294,0,0.0181818181818182
"Num:AR:MS:C2:MC1:MS021",1,1,0,0,0.000753314093787171,0,NA
"Num:AR:MS:C10:MC9:MS141",1,1,0,0,0.00157804705375232,0,NA
"Num:AR:FC:C2:MC0:FC001",1,1,0,0,0.000780380467433354,0,NA
"Num:AR:DI:C17",5,5,46.5,0,0.000955580411377388,0,0.3
"Num:AR:ML:C16",5,5,14.6,0,0.00107413180276741,0,0.4
"Num:GE:GI:C1:MC1:GI056",1,1,0,0,0.000735532487997495,0,NA
"Num:AR:MO:C1:MC1:MO016",1,1,0,0,0.00076715928483948,0,NA
"Num:AR:TI:C9:MC9",4,4,32,0,0.00193488109322768,0,0
"Num:AR:FC:C18:MC17",4,4,34,0,0.000980907731592381,0,0.166666666666667
"Num:AR:TI:C1:MC1:TI031",1,1,0,0,0.000723983390206914,0,NA
"Num:AR:ML:C5:MC5:ML008",1,1,0,0,0.000912944917324432,0,NA
"Num:AR:TI:C5:MC4:TI081",1,1,0,0,0.00113869228585006,0,NA
"Num:AR:ML:C7:MC6",5,5,56.5,0,0.00110213692604023,0,0.1
"Num:GE:GI:C1:MC1:GI072",1,1,0,0,0.000735532487997495,0,NA
"Num:AR:FC:C12:MC12:FC061",1,1,0,0,0.00105903707003858,0,NA
"Num:AR:TI:C1:MC1:TI041",1,1,0,0,0.000723983390206914,0,NA
"Num:AR:MS:C8:MC8",6,6,23,0,0.00150807706206872,0,0.266666666666667
"Num:GE:PS:C0:MC0:PS013",1,1,0,0,0.000931912246079529,0,NA
"Num:AR:AT:C2:MC2",2,2,0,0,0.00165211855134412,0,1
"Num:AR:MS:C4:MC4:MS043",1,1,0,0,0.000716028300879365,0,NA
"Num:GE:TS:C2:MC1:TS042",1,1,0,0,0.000969996397491233,0,NA
"Num:AR:SB:C6:MC6:SB029",1,1,0,0,0.00107390954235902,0,NA
"Num:AR:AT:C7:MC7",11,11,93.1045634920635,0,0.00134831299293691,0,0
"Num:AR:AT:C6:MC6:AT015",1,1,0,0,0.000778928816339996,0,NA
"Num:AR:MS:C4:MC4:MS089",1,1,0,0,0.000716028300879365,0,NA
"Num:AR:MO:C1:MC1:MO006",1,1,0,0,0.00076715928483948,0,NA
"Num:AR:DI:C4:MC4",9,9,61.5833333333333,0,0.000803976040375041,0,0
"Num:AR:MO:C1:MC1:MO010",1,1,0,0,0.00076715928483948,0,NA
"Num:AR:CP:C3:MC3:CP014",1,1,0,0,0.00075409388044633,0,NA
"Num:AR:DI:C4",7,7,168,0,0.000738523854579351,0,0.19047619047619
"Num:AR:ML:C15:MC15:ML021",1,1,0,0,0.000934475884949614,0,NA
"Num:AR:MS:C2:MC1:MS026",1,1,0,0,0.000753314093787171,0,NA
"Num:ST:DH:C1:MC1:DH006",1,1,0,0,0.000816380037624107,0,NA
"Num:AR:DI:C4:MC3",3,3,11,0,0.000984079115905389,0,0.333333333333333
"Num:AR:AT:C12:MC12",3,3,22.5960317460317,0,0.00249130538009745,0,0
"Num:GE:GI:C1:MC1:GI068",1,1,0,0,0.000735532487997495,0,NA
"Num:AR:TI:C1:MC1:TI023",1,1,0,0,0.000723983390206914,0,NA
"Num:AR:WT:C7",6,6,32.0833333333333,0,0.00118700084190732,0,0.4
"Num:GE:GI:C1:MC1:GI063",1,1,0,0,0.000735532487997495,0,NA
"Num:AR:NS:C16:MC13",4,4,11,0,0.00117524756447885,0,0
"Num:MH004",1,1,0,0,0.000741812474321289,0,NA
"Num:AR:TI:C1:MC1:TI043",1,1,0,0,0.000723983390206914,0,NA
"Num:AR:ML:C5",4,4,42.1666666666667,0,0.000873725795053194,0,0.333333333333333
"Num:AR:AT:C7:MC7:AT029",1,1,0,0,0.000842610083142513,0,NA
"Num:AR:ML:C2:MC2:ML010",1,1,0,0,0.000854581284108492,0,NA
"Num:AR:MS:C4:MC4:MS084",1,1,0,0,0.000716028300879365,0,NA
"Num:AR:NS:C16:MC13:NS059",1,1,0,0,0.00169831225744999,0,NA
"Num:GE:GI:C1:MC1:GI044",1,1,0,0,0.000735532487997495,0,NA
"Num:AR:NS:C17:MC17:NS120",1,1,0,0,0.00097827431923036,0,NA
"Num:GE:GI:C1:MC1:GI055",1,1,0,0,0.000735532487997495,0,NA
"Num:AR:FC:C26:MC24:FC123",1,1,0,0,0.000982397275668521,0,NA
"Num:AR:MS:C4:MC4:MS094",1,1,0,0,0.000716028300879365,0,NA
"Num:AR:FC:C2:MC1:FC012",1,1,0,0,0.000788033172302446,0,NA
"Num:AR:NS:C16:MC14:NS060",1,1,0,0,0.000906459673393984,0,NA
"Num:GE:PS:C2:MC1:PS034",1,1,0,0,0.000953477806247659,0,NA
"Num:AR:WT:C9",6,6,44.8333333333333,0,0.00171222421830565,0,0.333333333333333
"Num:MH001",1,1,0,0,0.000741812474321289,0,NA
"Num:AR:TI:C3:MC3:TI068",1,1,0,0,0.000787764872337157,0,NA
"Num:AR:TI:C1:MC1:TI021",1,1,0,0,0.000723983390206914,0,NA
"Num:AR:AT:C4:MC3",9,9,66.9150793650794,0,0.000969997289665744,0,0
"Num:AR:NS:C2:MC0:NS040",1,1,0,0,0.000726273451676164,0,NA
"Num:AR:FC:C26:MC25",3,3,32,0,0.00110908786856248,0,0.666666666666667
"Num:AR:MS:C2:MC2:MS020",1,1,0,0,0.00080072039356327,0,NA
"Num:GE:PS:C2:MC2",20,20,270,0,0.00151642425784279,0,0.00526315789473684
"Num:AR:MS:C4:MC4:MS042",1,1,0,0,0.000716028300879365,0,NA
"Num:AR:TI:C9",5,5,67,0,0.00145867653348067,0,0.2
"Num:AR:WT:C3",7,7,210.833333333333,0,0.00101453063410882,0,0.428571428571429
"Num:AR:DI:C15:MC15",4,4,28.9,0,0.00152639641237093,0,0.5
"Num:GE:TS:C2:MC2:TS067",1,1,0,0,0.00117870504585309,0,NA
"Num:AR:MO:C5:MC5:MO018",1,1,0,0,0.00149475377800187,0,NA
"Num:AR:ML:C5:MC5:ML007",1,1,0,0,0.000912944917324432,0,NA
"Num:AR:SB:C3:MC3:SB007",1,1,0,0,0.000774682686810164,0,NA
"Num:AR:MS:C6:MC6",6,6,21.5,0,0.00150807706206872,0,0.266666666666667
"Num:AR:MO:C3:MC3:MO027",1,1,0,0,0.00106328719771185,0,NA
"Num:AR:MO",12,12,268,0,0.000986872779117895,0,0.318181818181818
"Num:AR:SB:C8",5,5,47.7452380952381,0,0.00115295044095207,0,0.2
"Num:AR:MS:C4:MC4:MS106",1,1,0,0,0.000716028300879365,0,NA
"Num:AR:TI:C1:MC1:TI030",1,1,0,0,0.000723983390206914,0,NA
"Num:AR:MS:C10:MC10:MS151",1,1,0,0,0.0012851486450492,0,NA
"Num:ST:DH:C1:MC0:DH004",1,1,0,0,0.00085311151958899,0,NA
"Num:AR:WT:C1:MC1",19,19,642.97619047619,0,0.00155034277289877,0,0.0292397660818713
"Num:AR:CP:C7",6,6,33.0238095238095,0,0.00123011839385694,0,0.333333333333333
"Num:AR:TI:C1:MC1:TI048",1,1,0,0,0.000723983390206914,0,NA
"Num:AR:FC:C6:MC3:FC029",1,1,0,0,0.000814965226724203,0,NA
"Num:GE:GI:C1:MC1:GI042",1,1,0,0,0.000735532487997495,0,NA
"Num:AR:CP:C1:MC0",5,5,30,0,0.000846762261658777,0,0.1
"Num:AR:DI:C4:MC1:DI036",1,1,0,0,0.000954805643328798,0,NA
"Num:AR:NS:C2:MC0:NS043",1,1,0,0,0.000726273451676164,0,NA
"Num:AR:TI:C3:MC2:TI062",1,1,0,0,0.000783545863791577,0,NA
"Num:AR:DI:C12:MC11",6,6,38,0,0.00119179024558088,0,0.0666666666666667
"Num:AR:FC:C12:MC8:FC052",1,1,0,0,0.000854078399619738,0,NA
"Num:AR:DI:C4:MC0:DI010",1,1,0,0,0.000796977489688507,0,NA
"Num:AR:DI:C4:MC4:DI009",1,1,0,0,0.000784774281932814,0,NA
"Num:CC:RE:C1:MC1",7,7,85,0,0.00269310258125457,0,0
"Num:AR:MS:C4:MC4:MS098",1,1,0,0,0.000716028300879365,0,NA
"Num:AR:NS:C12:MC12:NS084",1,1,0,0,0.00105836481700147,0,NA
"Num:AR:MS:C2:MC0:MS005",1,1,0,0,0.000773954038902235,0,NA
"Num:AR:WT:C1:MC0:WT002",1,1,0,0,0.000843301412124958,0,NA
"Num:ST:DH:C1:MC1:DH007",1,1,0,0,0.000816380037624107,0,NA
"Num:CC:RE:C0:MC0:RE004",1,1,0,0,0.000796038502194605,0,NA
"Num:AR:MO:C1:MC1:MO015",1,1,0,0,0.00076715928483948,0,NA
"Num:AR:DI:C7:MC7:DI018",1,1,0,0,0.00100378476938883,0,NA
"Num:AR:WT:C3:MC2:WT012",1,1,0,0,0.000748011357711054,0,NA
"Num:AR:TI:C1:MC1:TI080",1,1,0,0,0.000723983390206914,0,NA
"Num:GE:GI:C1:MC1:GI058",1,1,0,0,0.000735532487997495,0,NA
"Num:AR:MS:C4:MC3:MS060",1,1,0,0,0.000745135122858144,0,NA
"Num:AR:SB:C0:MC0:SB002",1,1,0,0,0.000871466925109614,0,NA
"Num:AR:DI:C4:MC3:DI007",1,1,0,0,0.00153581907616255,0,NA
"Num:AR:AT:C4:MC4:AT011",1,1,0,0,0.000836768110345613,0,NA
"Num:AR:WT:C3:MC3:WT018",1,1,0,0,0.000753637615875177,0,NA
"Num:MH006",1,1,0,0,0.000741812474321289,0,NA
"Num:AR:FC:C2:MC1:FC011",1,1,0,0,0.000788033172302446,0,NA
"Num:GE:GI:C1:MC1",47,47,675,0,0.00191544672465152,0,0
"Num:AR:NS:C5:MC4:NS111",1,1,0,0,0.000898730090788096,0,NA
"Num:AR:WT:C5:MC4",4,4,0,0,0.00113861405115034,0,0.666666666666667
"Num:AR:ML:C2:MC2:ML024",1,1,0,0,0.000854581284108492,0,NA
"Num:AR:TI:C1:MC1:TI034",1,1,0,0,0.000723983390206914,0,NA
"Num:AR:NS:C7:MC7",3,3,8,0,0.000921031461897834,0,0.333333333333333
"Num:AR:FC:C29:MC28",4,4,8,0,0.00209887244522629,0,0.166666666666667
"Num:AR:WT:C7:MC7:WT029",1,1,0,0,0.00159458712535992,0,NA
"Num:AR:NS:C10:MC8:NS071",1,1,0,0,0.000791059940136533,0,NA
"Num:AR:NS:C5:MC3:NS047",1,1,0,0,0.000770070884310876,0,NA
"Num:AR:WT:C3:MC2:WT009",1,1,0,0,0.000748011357711054,0,NA
"Num:AR:MS:C2:MC1:MS072",1,1,0,0,0.000753314093787171,0,NA
"Num:AR:MS:C10:MC10",8,8,56,0,0.00206751817908083,0,0.142857142857143
"Num:AR:NS:C7:MC6:NS101",1,1,0,0,0.000790398169229562,0,NA
"Num:AR:DI:C4:MC0:DI008",1,1,0,0,0.000796977489688507,0,NA
"Num:AR:NS:C2:MC0:NS022",1,1,0,0,0.000726273451676164,0,NA
"Num:CC:RE:C0",3,3,168,0,0.00156620357404332,0,0.333333333333333
"Num:AR:ML:C7:MC7:ML018",1,1,0,0,0.000833139659996281,0,NA
"Num:AR:ML:C4:MC4",4,4,11,0,0.00117917866678694,0,0.166666666666667
"Num:AR:MS:C10:MC9",7,7,36,0,0.00206751817908083,0,0.19047619047619
"Num:AR:AT:C9:MC8:AT032",1,1,0,0,0.00125901548803263,0,NA
"Num:AR:CP:C9:MC8",5,5,19,0,0.0024145675061628,0,0.3
"Num:ST:DH:C1:MC1:DH283",1,1,0,0,0.000816380037624107,0,NA
"Num:AR:AT:C6",5,5,71.9515873015873,0,0.000926492935100243,0,0.2
"Num:AR:TI:C1:MC1:TI036",1,1,0,0,0.000723983390206914,0,NA
"Num:AR:ML:C14:MC13",3,3,16,0,0.00229333799222951,0,0.666666666666667
"Num:CC:RE:C1",3,3,87,0,0.00223184009301172,0,0.333333333333333
"Num:ST:DH:C1:MC1",11,11,108,0,0.00123912222332973,0,0.0181818181818182
"Num:AR:FC:C14:MC13:FC077",1,1,0,0,0.0011316086212716,0,NA
"Num:AR:NS:C2:MC0:NS001",1,1,0,0,0.000726273451676164,0,NA
"Num:AR:NS:C17:MC17:NS201",1,1,0,0,0.00097827431923036,0,NA
"Num:AR:CP:C3:MC3:CP026",1,1,0,0,0.00075409388044633,0,NA
"Num:GE:GI:C1:MC1:GI073",1,1,0,0,0.000735532487997495,0,NA
"Num:AR:WT:C1:MC1:WT007",1,1,0,0,0.00080072039356327,0,NA
"Num:AR:TI:C3:MC3:TI089",1,1,0,0,0.000787764872337157,0,NA
"Num:GE:TS:C0:MC0:TS015",1,1,0,0,0.000870188391151195,0,NA
"Num:AR:DI:C5:MC5:DI038",1,1,0,0,0.000801770797555593,0,NA
"Num:AR:DI:C12:MC11:DI031",1,1,0,0,0.000952607254828903,0,NA
"Num:AR:ML:C10:MC8",3,3,6.5,0,0.0010402480155573,0,0.333333333333333
"Num:AR:WT:C5:MC5:WT028",1,1,0,0,0.00159458712535992,0,NA
"Num:AR:ML:C4",10,10,66.3666666666667,0,0.00114349310283992,0,0.2
"Num:CC:RE:C1:MC1:RE001",1,1,0,0,0.00115717926645624,0,NA
"Num:GE:PS:C2:MC2:PS169",1,1,0,0,0.000770960750929987,0,NA
"Num:AR:ML:C7:MC7:ML019",1,1,0,0,0.000833139659996281,0,NA
"Num:AR:NS:C5:MC5:NS064",1,1,0,0,0.000893829233479719,0,NA
"Num:AR:AT:C6:MC6:AT020",1,1,0,0,0.000778928816339996,0,NA
"Num:AR:ML:C7:MC6:ML017",1,1,0,0,0.0010116239566877,0,NA
"Num:AR:FC:C2:MC2",3,3,168,0,0.000946631648322412,0,0.333333333333333
"Num:AR:ML:C7:MC7:ML013",1,1,0,0,0.000833139659996281,0,NA
"Num:AR:NS:C2:MC0:NS005",1,1,0,0,0.000726273451676164,0,NA
"Num:AR:FC:C12:MC7",4,4,162,0,0.000939161859258161,0,0
"Num:AR:CP:C1",6,6,97.3333333333334,0,0.000867120200093008,0,0.4
"Num:AR:NS:C16:MC16:NS079",1,1,0,0,0.000853772020355117,0,NA
"Num:AR:TI:C3:MC2:TI056",1,1,0,0,0.000783545863791577,0,NA
"Num:AR:MO:C5:MC4",3,3,17,0,0.00187153400084448,0,0
"Num:AR:SB:C1:MC1",6,6,84.7523809523809,0,0.00116890235116242,0,0
"Num:AR:MO:C1:MC1:MO008",1,1,0,0,0.00076715928483948,0,NA
"Num:AR:MS:C2",5,5,269.333333333333,0,0.000839158804684668,0,0.3
"Num:AR:FC:C12:MC10:FC059",1,1,0,0,0.000985406520762989,0,NA
"Num:AR:NS:C17:MC17:NS119",1,1,0,0,0.00097827431923036,0,NA
"Num:ST",2,2,23,0,0.000741812474321289,0,0
"Num:AR:AT:C9:MC8",5,5,64.9428571428571,0,0.00131685567150509,0,0
"Num:AR:MS:C4:MC4:MS038",1,1,0,0,0.000716028300879365,0,NA
"Num:AR:TI:C5",5,5,44.6666666666667,0,0.00109326658022824,0,0.3
"Num:AR:NS:C5:MC5:NS116",1,1,0,0,0.000893829233479719,0,NA
"Num:AR:MS:C4:MC4:MS107",1,1,0,0,0.000716028300879365,0,NA
"Num:AR:SB:C9:MC9",3,3,20.5404761904762,0,0.00154810686835772,0,0
"Num:AR:DI:C4:MC4:DI015",1,1,0,0,0.000784774281932814,0,NA
"Num:AR:FC:C12:MC7:FC050",1,1,0,0,0.00109849561782768,0,NA
"Num:AR:TI:C1:MC1:TI035",1,1,0,0,0.000723983390206914,0,NA
"Num:GE:TS:C2:MC1",7,7,68,0,0.00159202688146039,0,0.0476190476190476
"Num:AR:CP:C3:MC2:CP005",1,1,0,0,0.000777884730398847,0,NA
"Num:AR:NS:C17:MC17:NS200",1,1,0,0,0.00097827431923036,0,NA
"Num:AR:FC:C22:MC22",3,3,111.5,0,0.00111111977184543,0,0.333333333333333
"Num:AR:SB:C3:MC3:SB008",1,1,0,0,0.000774682686810164,0,NA
"Num:ST:DH:C1:MC1:DH011",1,1,0,0,0.000816380037624107,0,NA
"Num:AR:NS:C2:MC1:NS021",1,1,0,0,0.000749336309597936,0,NA
"Num:AR:AT:C4:MC3:AT007",1,1,0,0,0.000817137212816664,0,NA
"Num:AR:ML:C2:MC1:ML009",1,1,0,0,0.000885096476405134,0,NA
"Num:AR:TI:C1:MC1:TI044",1,1,0,0,0.000723983390206914,0,NA
"Num:AR:WT:C9:MC8:WT030",1,1,0,0,0.00276079540361707,0,NA
"Num:ST:DH:C1:MC1:DH012",1,1,0,0,0.000816380037624107,0,NA
"Num:GE:PS:C2:MC2:PS078",1,1,0,0,0.000770960750929987,0,NA
"Num:AR:TI:C3:MC3:TI069",1,1,0,0,0.000787764872337157,0,NA
"Num:AR:FC:C26:MC24:FC121",1,1,0,0,0.000982397275668521,0,NA
"Num:CC:RE:C0:MC0",13,13,168,0,0.00136498834661138,0,0
"Num:GE:GI:C1:MC1:GI202",1,1,0,0,0.000735532487997495,0,NA
"Num:AR:WT:C1:MC0:WT003",1,1,0,0,0.000843301412124958,0,NA
"Num:AR:MS:C4:MC4:MS102",1,1,0,0,0.000716028300879365,0,NA
"Num:GE:GI:C1:MC1:GI057",1,1,0,0,0.000735532487997495,0,NA
"Num:ST:DH:C2:MC2:DH276",1,1,0,0,0.00119644303255352,0,NA
"Num:GE:GI:C1:MC1:GI069",1,1,0,0,0.000735532487997495,0,NA
"Num:AR:DI:C12:MC12",2,2,0,0,0.00134262670285419,0,1
"Num:AR:TI:C0:MC0:TI020",1,1,0,0,0.000789111344811852,0,NA
"Num:AR:WT:C3:MC3:WT019",1,1,0,0,0.000753637615875177,0,NA
"Num:ST:DH:C1:MC1:DH008",1,1,0,0,0.000816380037624107,0,NA
"Num:AR:TI:C3:MC3:TI067",1,1,0,0,0.000787764872337157,0,NA
"Num:GE:PS:C2:MC1:PS032",1,1,0,0,0.000953477806247659,0,NA
"Num:AR:FC:C6:MC4:FC046",1,1,0,0,0.000832966963023126,0,NA
"Num:AR:ML:C4:MC4:ML004",1,1,0,0,0.00170165369441186,0,NA
"Num:AR:DI:C5:MC5",10,10,115.4,0,0.000963943246236492,0,0
"Num:AR:TI:C3:MC2:TI059",1,1,0,0,0.000783545863791577,0,NA
"Num:AR:NS:C5:MC4:NS113",1,1,0,0,0.000898730090788096,0,NA
"Num:AR:TI:C9:MC9:TI087",1,1,0,0,0.00152167629226473,0,NA
"Num:AR:TI:C1:MC1:TI049",1,1,0,0,0.000723983390206914,0,NA
"Num:AR:DI:C7:MC6:DI029",1,1,0,0,0.000791550440515161,0,NA
"Num:AR:CP:C3:MC3:CP022",1,1,0,0,0.00075409388044633,0,NA
"Num:AR:SB:C4:MC4:SB024",1,1,0,0,0.000830369274551136,0,NA
"Num:AR:DI:C4:MC0:DI016",1,1,0,0,0.000796977489688507,0,NA
"Num:AR:FC:C6:MC6",6,6,214,0,0.00134889808478523,0,0.0666666666666667
